leaf_id,node_id,depth,x1_k,x1_d,x2_k,x2_d,x3_k,x3_d,y1_k,y1_d,y2_k,y2_d,y3_k,y3_d,w0,w1,w2,w3,w4
14435,28886,23,0,3,12,4,0,4,2,4,15,4,0,4,-1,0,0,0,0
14436,28887,22,0,3,12,4,0,4,2,4,7,3,1,4,-4503599627370496,1423813059233141,140862584621856,838192856921392,-545752864506990
14437,28888,21,0,3,12,4,1,4,2,4,7,3,0,3,-4503599627370496,1362077678018809,2115143266933505,-164374682268085,1741789421527908
14438,28890,21,0,3,12,4,0,3,3,4,14,4,0,3,-1,0,0,0,0
14439,28891,21,0,3,12,4,0,3,3,4,15,4,0,3,-2251799813685248,854464325360299,-329851612819609,-738395382758284,1150149814887314
14440,28896,23,0,3,13,4,0,4,2,4,14,4,0,4,-2887307404002858,-4503599627370496,984901742164773,-1756609616310924,1935306528950026
14441,28897,23,0,3,13,4,0,4,2,4,14,4,1,4,-4503599627370496,-3187737748601174,2066607183447729,1641990445109963,854689535549788
14442,28898,22,0,3,13,4,1,4,2,4,14,4,0,3,-1,0,0,0,0
14443,28899,21,0,3,13,4,0,3,3,4,14,4,0,3,-1269431926848423,-646929116651114,443891757008398,-713352356145599,2251799813685248
14444,28903,23,0,3,13,4,0,4,2,4,15,4,0,4,-4503599627370496,-2833483786781722,-32514811553151,-2379721518780994,3851203505401039
14445,28904,23,0,3,13,4,0,4,2,4,15,4,1,4,-4503599627370496,-668919554167790,142609205243091,237762528322990,1261888380623949
14446,28905,22,0,3,13,4,1,4,2,4,15,4,0,3,-4503599627370496,-3809997940661674,4334983729001430,-194395275849563,4452900309513122
14447,28906,21,0,3,13,4,0,3,3,4,15,4,0,3,-3123625822513855,1365899761069778,-1103825153097501,-755585469422571,4503599627370496
14448,28909,20,1,3,12,4,0,4,1,3,7,3,0,3,-965043738851278,-2251799813685248,-1408732160146093,1215553257537385,-1007110417767546
14449,28910,20,1,3,12,4,1,4,1,3,7,3,0,3,-4503599627370496,-1875718630287280,-610668594326260,1334532095970765,-646659448049402
14450,28911,19,1,3,13,4,0,3,1,3,7,3,0,3,-423113433088951,-1125899906842624,-427053627678871,531790763507454,60521341260204
14451,28912,17,0,2,6,3,0,3,1,3,7,3,1,3,-2314254555393767,961081179822560,2719613475634686,4503599627370496,177014383925871
14452,28913,16,0,2,6,3,1,3,1,3,7,3,0,2,-211022781660894,127348693246119,562949953421312,442927403508821,192661399153832
14453,28917,18,0,3,7,3,0,3,1,3,7,3,0,3,-418288005299248,-1464713253544597,1712399892037687,208920053283122,2251799813685248
14454,28923,23,1,3,14,4,0,4,2,4,14,4,0,4,0,-1,0,0,0
14455,28924,23,1,3,14,4,0,4,2,4,14,4,1,4,0,0,0,1,0
14456,28925,22,1,3,14,4,1,4,2,4,14,4,0,3,0,-1,0,0,0
14457,28926,21,1,3,14,4,0,3,3,4,14,4,0,3,0,0,0,1,0
14458,28927,20,1,3,15,4,0,3,1,3,14,4,0,3,0,0,0,1,0
14459,28928,19,1,3,7,3,0,3,1,3,15,4,0,3,0,0,0,1,0
14460,28929,17,0,2,7,3,1,3,1,3,7,3,0,3,-1064962364579117,-862831461918189,4503599627370496,3182123395207756,2492339552047364
14461,28930,16,0,2,7,3,0,2,1,3,7,3,1,3,0,0,0,1,0
14462,28931,12,1,2,3,2,0,2,0,2,3,2,0,2,-757016794896927,-4165104224627170,-1953635492171159,4503599627370496,-1345362546338956
14463,28934,11,0,2,1,1,0,2,0,2,2,2,1,2,-4503599627370496,-2606282260517121,3591496180036250,1537204591128888,73596725800553
14464,28936,12,1,2,2,2,0,2,0,2,2,2,1,2,-4503599627370496,-2209575388788453,897019512095434,652210599398406,-839162699190786
14465,28937,12,1,2,3,2,0,2,0,2,2,2,1,2,-4503599627370496,-763581737743750,-1092800694129258,1283227963068175,-1378583967674272
14466,28939,11,0,2,1,1,0,2,0,2,3,2,1,2,-1354142131225135,-738120927645355,4313693154422535,4503599627370496,-1273341849790420
14467,28942,13,1,2,2,2,0,3,0,2,3,2,1,2,-4503599627370496,-400092506948038,1159509644479709,1821771502765570,-3827882611568826
14468,28943,13,1,2,2,2,1,3,0,2,3,2,1,2,-4503599627370496,-3933258566193930,2189369924499006,2358811745354517,-1855036021952448
14469,28944,12,1,2,3,2,0,2,0,2,3,2,1,2,-4503599627370496,-1152201776669288,-23181917706385,3061172770478936,-2379903401282026
14470,28952,15,0,2,4,3,0,2,2,3,2,2,0,3,-390512437047466,-1908558151144351,2099143130101971,853381163924248,-2251799813685248
14471,28955,17,0,2,5,3,0,3,2,3,4,3,0,3,-665080283236621,-2848356671373166,4503599627370496,1846035801380790,1531462885171712
14472,28957,18,0,3,5,3,0,3,2,3,5,3,0,3,-3955399706587327,-1299839202526854,4503599627370496,-1508949101879810,2473296626294005
14473,28958,18,1,3,5,3,0,3,2,3,5,3,0,3,-983502465955470,-2251799813685248,1131726951221110,413376306125920,-638386426850929
14474,28959,16,0,2,5,3,1,3,2,3,2,2,0,3,-3590151273610034,-762749048682304,4503599627370496,3732048661130770,-1975787412280709
14475,28963,17,0,2,4,3,0,3,3,3,4,3,0,3,325443807624344,-3492010640150096,4503599627370496,1682856484583899,1251099611135428
14476,28965,18,0,3,4,3,0,3,3,3,5,3,0,3,-3680519336590148,4503599627370496,3781073681578442,-256348276853311,-333103771968067
14477,28968,20,1,3,8,4,0,3,3,3,5,3,0,4,-2966323122152012,-2479515455653124,3219748164563339,-3296905134993885,-4503599627370496
14478,28969,20,1,3,9,4,0,3,3,3,5,3,0,4,-4503599627370496,-794823085020181,1217598175686137,-2610575133699759,-423741356717578
14479,28971,20,1,3,8,4,0,3,3,3,5,3,1,4,-2251799813685248,-953997046714584,1400468466147313,127795241762221,-1023423922182384
14480,28972,20,1,3,9,4,0,3,3,3,5,3,1,4,-4503599627370496,-38186431541564,1401973587199096,264551709592044,175232532458119
14481,28973,16,0,2,4,3,1,3,3,3,2,2,0,3,-2234492229550734,3785113868554478,4503599627370496,3072834083032093,256723729380920
14482,28976,17,0,2,5,3,0,3,3,3,4,3,0,3,-3862577678957710,-2508026596796361,3578868084883132,1537414023282940,4503599627370496
14483,28978,18,0,3,5,3,0,3,3,3,5,3,0,3,-2251799813685248,1799442121064431,1329762334422577,-1008386197598309,1414865537957359
14484,28984,23,1,3,10,4,0,4,6,4,10,4,0,4,-4503599627370496,-4499644983868250,1933068095683393,-1293647617557617,307474404737844
14485,28986,24,2,4,10,4,0,4,6,4,11,4,0,4,-4503599627370496,116303137798773,591477340269539,-1888474614210826,-1211515942134326
14486,28987,24,3,4,10,4,0,4,6,4,11,4,0,4,-4503599627370496,-2694279863783299,-794823119706000,-1074020935089576,-2245622391836271
14487,28988,22,1,3,10,4,0,4,6,4,5,3,1,4,-1,0,0,0,0
14488,28990,22,1,3,10,4,0,4,7,4,5,3,0,4,-4503599627370496,-357604696216776,419089345491389,-1158634920474127,1530158119477322
14489,28991,22,1,3,10,4,0,4,7,4,5,3,1,4,-1,0,0,0,0
14490,28992,20,1,3,10,4,1,4,3,3,5,3,0,3,-4503599627370496,1099285034167530,1813535325354634,1291494071355567,-958845378557327
14491,28993,19,1,3,11,4,0,3,3,3,5,3,0,3,-4503599627370496,-1441548628827715,-310493692000396,-374585899517849,1440246764606149
14492,28994,16,0,2,5,3,1,3,3,3,2,2,0,3,-4503599627370496,3108787176711140,4099512667209450,2910338464137452,1127319662764591
14493,28996,14,0,2,2,2,0,2,2,3,2,2,1,3,-1426475014660681,-483789927188814,1602988209157673,2251799813685248,-1206493738025059
14494,28997,14,0,2,2,2,0,2,3,3,2,2,1,3,-4503599627370496,-1738743857768637,3282724776006458,4354392012918390,35907017615352
14495,29002,16,1,2,4,3,0,3,2,3,2,2,0,3,101912773618529,-2251799813685248,867330054670653,935180286172691,-1080818630756312
14496,29005,18,2,3,4,3,0,3,3,3,4,3,0,3,-437019110663353,-4503599627370496,1071933131374378,637091285307677,-2452350885895435
14497,29006,18,3,3,4,3,0,3,3,3,4,3,0,3,4503599627370496,-2901092030462514,21406155429365,2244658655556876,-343968311496204
14498,29007,17,1,2,4,3,0,3,3,3,5,3,0,3,-1249100499664344,-2251799813685248,178198403849249,436502434305600,-1998632121947087
14499,29008,15,1,2,4,3,1,3,1,2,2,2,0,3,-960357348826111,-1386495196862943,1297210801402938,4503599627370496,-2677922936958856
14500,29009,14,1,2,4,3,0,2,1,2,2,2,1,3,259674583394986,-2438656301028027,1235807050426056,4503599627370496,-1659795238042728
14501,29010,13,1,2,5,3,0,2,1,2,2,2,0,2,-986103353601715,-1776513070043762,-53955540635265,2251799813685248,-1135098146963921
14502,29015,15,0,2,6,3,0,2,2,3,2,2,0,3,-2952994478291368,-3367835800384422,4503599627370496,1086105066041744,4046375524943177
14503,29016,15,0,2,6,3,0,2,3,3,2,2,0,3,-3383928319640456,705083291953888,1033738001823087,1892707708305298,4503599627370496
14504,29017,14,0,2,7,3,0,2,1,2,2,2,0,3,-4503599627370496,-309680553619223,1394349983145902,3930192669329910,3934034465401107
14505,29018,13,0,2,3,2,0,2,1,2,2,2,1,3,-3842303222702795,341644358525711,572272454773629,4503599627370496,289749954056516
14506,29019,12,1,2,3,2,0,2,1,2,2,2,0,2,-351283882825006,-1464667029725233,-1129888380346396,2251799813685248,-786524259248809
14507,29022,12,0,2,2,2,0,2,1,2,2,2,1,2,-4174044110574413,-606591333333241,1572671543723308,4503599627370496,-1187004613012086
14508,29024,13,1,2,2,2,0,2,2,3,2,2,1,2,-4503599627370496,-1215925501780557,524269334005574,2620641551497716,914033565723532
14509,29025,13,1,2,2,2,0,2,3,3,2,2,1,2,-1891600449618054,1375341362062071,-378490464509590,2251799813685248,-105332779765583
14510,29027,12,0,2,3,2,0,2,1,2,2,2,1,2,-4503599627370496,1746953168664888,207146762251261,3707743833540182,-1039854530226182
14511,29031,15,1,2,3,2,0,2,2,3,4,3,2,3,-4238020038921762,814812205491982,-4503599627370496,2019735223575376,-115575483409419
14512,29032,15,1,2,3,2,0,2,3,3,4,3,2,3,-2754110157267526,1778782663366372,-4503599627370496,1027997319098825,-1917695340854234
14513,29033,14,1,2,3,2,0,2,1,2,5,3,2,3,-979839378555875,107045662924525,-1668096031868099,4503599627370496,-1800090276718966
14514,29036,15,1,2,3,2,0,2,2,3,4,3,3,3,-4503599627370496,935307869865593,-1811655340372706,1266421029012580,-1324367777580461
14515,29037,15,1,2,3,2,0,2,3,3,4,3,3,3,-4460458489853892,4204296374086047,-1320415797705830,1510721224911881,-4503599627370496
14516,29038,14,1,2,3,2,0,2,1,2,5,3,3,3,-4115218630297284,1376049052789462,-135508722340169,2752022882991166,-4503599627370496
14517,29045,15,0,2,4,3,0,3,1,2,3,2,0,3,-4503599627370496,1807676223254998,203505067356831,169299216381361,-3725821509268559
14518,29046,15,0,2,4,3,1,3,1,2,3,2,0,3,-4503599627370496,1068062242211246,1332880709618105,-15489367659877,-1221210972260594
14519,29052,19,0,3,5,3,0,3,2,3,6,3,0,4,-4503599627370496,1074112967949597,202872121879427,-753857220239863,-902970458720758
14520,29053,19,0,3,5,3,0,3,2,3,6,3,1,4,-2251799813685248,836364296861595,285861415303919,433208574238176,-523147662079616
14521,29055,19,1,3,10,4,0,3,2,3,6,3,0,3,-4503599627370496,138461131590644,-942254621603972,-559742803376233,-2702644852659597
14522,29057,20,1,3,11,4,0,3,4,4,6,3,0,3,-4503599627370496,-2354681514693156,-896892233168743,1105923790441224,-3168820834471970
14523,29059,21,1,3,11,4,0,3,5,4,6,3,0,4,-4503599627370496,-2027740291979652,-1007684382848365,-465757843237692,-1009817336756510
14524,29060,21,1,3,11,4,0,3,5,4,6,3,1,4,-1,0,0,0,0
14525,29062,18,0,3,5,3,0,3,3,3,6,3,0,3,-4503599627370496,3702546468064146,987108222179959,-1825163341575404,2493974785019550
14526,29063,18,1,3,5,3,0,3,3,3,6,3,0,3,-4503599627370496,1370755353262867,-1610889658808058,-408660618241014,-1314108601450462
14527,29067,19,0,3,10,4,0,3,2,3,7,3,0,3,-4503599627370496,1572859275938522,511344813322762,365842210477919,-474889829603332
14528,29069,20,0,3,11,4,0,3,2,3,7,3,0,4,-4503599627370496,2286790563906941,-62305858196602,-1576918191674152,649855329441027
14529,29070,20,0,3,11,4,0,3,2,3,7,3,1,4,-4503599627370496,2070296893215953,955893648922763,609370678666329,944573934139895
14530,29071,18,1,3,5,3,0,3,2,3,7,3,0,3,-2251799813685248,296945499081460,-1264277921309825,1092476053933535,-1760593988778177
14531,29072,17,0,2,5,3,0,3,3,3,7,3,0,3,-4503599627370496,1294985548665762,-135689712429178,-76493763716098,505497101914173
14532,29074,16,0,2,5,3,1,3,1,2,6,3,0,3,-4503599627370496,2434493237025010,2120467728372651,1904193425173221,-83674633008275
14533,29076,17,0,3,5,3,1,3,1,2,7,3,0,3,-4503599627370496,2538201243039756,1820661725536073,-1593904055980471,2536175551008279
14534,29077,17,1,3,5,3,1,3,1,2,7,3,0,3,-2251799813685248,1937949411336710,82257371254924,1862238347995409,-629244580057630
14535,29080,15,0,2,4,3,0,2,2,3,3,2,1,3,-3184974230974238,-1245108759360754,2287183356291113,4032976363991064,-4503599627370496
14536,29081,15,0,2,4,3,0,2,3,3,3,2,1,3,-4503599627370496,-1528237368135273,835919634539140,2554156337888922,-2134941437844423
14537,29083,15,0,2,5,3,0,2,1,2,6,3,1,3,-4503599627370496,2051483714024296,1090825350801960,2039951113736407,-60530957307550
14538,29088,19,0,3,10,4,0,3,2,3,7,3,1,3,-2251799813685248,-910463887298793,492451699984546,1533989406955992,-1347785408721984
14539,29089,19,0,3,11,4,0,3,2,3,7,3,1,3,-4503599627370496,1358855718278068,506194496521677,1863727745150473,1987172451907888
14540,29090,18,0,3,5,3,0,3,3,3,7,3,1,3,-4503599627370496,-1117033514658672,-13538095568949,3442586698897349,-586995116614484
14541,29091,17,0,3,5,3,1,3,1,2,7,3,1,3,-2251799813685248,-1216813911783557,1083206269118786,1488060186607539,1426165186605955
14542,29092,16,1,3,5,3,0,2,1,2,7,3,1,3,-2961578740975809,3108306982856775,129638868225103,4503599627370496,-1548952905024550
14543,29095,14,1,2,4,3,0,3,1,2,3,2,0,2,-4503599627370496,-2252934238379953,32003552409980,1352465650860751,-3440667509932842
14544,29096,14,1,2,4,3,1,3,1,2,3,2,0,2,-4503599627370496,-573739091402166,-89930930208355,2544507627085779,-3144273858848238
14545,29098,14,1,2,5,3,0,3,1,2,3,2,0,2,-2021710863945018,-3170422800930771,-4503599627370496,2160044643797604,-3799251977372965
14546,29099,14,1,2,5,3,1,3,1,2,3,2,0,2,-3622846164335005,-653927460145284,-384576054435253,4503599627370496,-1352560570897788
14547,29100,11,0,1,2,2,0,2,1,2,3,2,1,2,-2652851120360692,-1298739099651623,1898644391607272,4503599627370496,-665352007449208
14548,29112,21,0,3,12,4,0,3,4,4,6,3,0,4,-4503599627370496,-698082831916913,1005341189259112,-1945467259765123,2267521382811194
14549,29113,21,0,3,12,4,0,3,4,4,6,3,1,4,-1,0,0,0,0
14550,29114,20,0,3,12,4,0,3,5,4,6,3,0,3,-4503599627370496,566245376154952,543503205087128,-1474253507586801,4168945898275342
14551,29115,19,0,3,13,4,0,3,2,3,6,3,0,3,-1840350635469448,-426872023292974,1158823277056838,-724107214889089,4503599627370496
14552,29116,18,1,3,6,3,0,3,2,3,6,3,0,3,-3399654769190108,-4503599627370496,-1684993539562060,108014427681675,1260466539829708
14553,29117,17,0,2,6,3,1,3,2,3,6,3,0,3,-2251799813685248,661552415941910,2025964609624739,1643145928023680,1190631989480268
14554,29118,16,0,2,6,3,0,2,2,3,6,3,1,3,-2222162791115835,569608684198761,1633895720895549,4503599627370496,878910247735640
14555,29119,15,0,2,6,3,0,2,3,3,6,3,0,2,-3906187448290302,2114268069459335,20523291389239,1585726593566594,4503599627370496
14556,29120,14,0,2,7,3,0,2,1,2,6,3,0,2,0,0,0,0,1
14557,29127,19,0,3,12,4,0,3,2,3,7,3,0,3,-4503599627370496,1442500239321517,-100298009547598,-1579761544806135,2643139809621706
14558,29128,19,1,3,12,4,0,3,2,3,7,3,0,3,-4503599627370496,-1978638112884749,-1852808711250431,845253253733231,-339402898448326
14559,29129,18,0,2,13,4,0,3,2,3,7,3,0,3,0,0,0,0,1
14560,29130,17,0,2,6,3,0,3,3,3,7,3,0,3,0,0,0,0,1
14561,29131,16,0,2,6,3,1,3,1,2,7,3,0,3,-3917594715847635,1869031663713495,2532151559648953,1425872667591342,4503599627370496
14562,29132,15,0,2,6,3,0,2,1,2,7,3,1,3,-1503303766966276,1099018651651061,682930639772023,2251799813685248,1927084693567351
14563,29133,14,0,2,7,3,0,2,1,2,7,3,0,2,0,0,0,0,1
14564,29144,22,2,3,12,4,0,4,4,4,12,4,0,3,0,-1,0,0,0
14565,29145,22,2,3,12,4,0,4,5,4,12,4,0,3,0,0,-1,0,0
14566,29146,21,2,3,12,4,1,4,2,3,12,4,0,3,0,-1,0,0,0
14567,29147,20,2,3,12,4,0,3,2,3,13,4,0,3,0,0,0,1,0
14568,29148,19,2,3,13,4,0,3,2,3,6,3,0,3,0,0,0,1,0
14569,29149,18,3,3,6,3,0,3,2,3,6,3,0,3,0,0,-1,0,0
14570,29150,17,1,2,6,3,0,3,3,3,6,3,0,3,0,0,-1,0,0
14571,29151,16,1,2,6,3,1,3,1,2,6,3,0,3,0,0,0,1,0
14572,29152,15,1,2,6,3,0,2,1,2,6,3,1,3,0,0,0,1,0
14573,29153,14,1,2,6,3,0,2,1,2,7,3,0,2,0,0,0,1,0
14574,29154,13,1,2,7,3,0,2,1,2,3,2,0,2,0,0,0,1,0
14575,29155,11,0,1,3,2,0,2,1,2,3,2,1,2,0,0,0,1,0
14576,29161,12,0,2,2,2,1,2,0,2,2,2,0,2,-1716821843675778,1976585794174258,2067340796182387,1445240069279370,-4503599627370496
14577,29162,12,0,2,2,2,1,2,0,2,2,2,1,2,1805921850794791,-4503599627370496,2333188429191608,1891804518523656,-1968132501089160
14578,29167,15,0,3,3,2,1,2,0,3,4,3,0,2,-1661743711515770,-46739646769149,-550831658151244,4503599627370496,-3189607846575904
14579,29168,15,0,3,3,2,1,2,0,3,5,3,0,2,-1642377551910388,1565737645118428,554744033826913,4503599627370496,-2904074476623385
14580,29169,14,1,3,3,2,1,2,0,3,2,2,0,2,-1,0,0,0,0
14581,29170,13,0,2,3,2,1,2,1,3,2,2,0,2,-4503599627370496,1372559352230352,1602847335014662,555873114875473,-1267089592941932
14582,29171,12,0,2,3,2,1,2,0,2,2,2,1,2,-4035608170247736,-4503599627370496,2050229642923259,3325930064953819,972288229895499
14583,29173,11,0,2,1,1,1,2,1,2,2,2,0,2,-4503599627370496,218153149292946,3596738774175996,2849659565015244,-521845941764511
14584,29174,11,0,2,1,1,1,2,1,2,2,2,1,2,-4503599627370496,-2016484169278078,761221338855237,2829337307539920,-1721702181227926
14585,29177,11,0,2,2,2,1,2,0,2,3,2,0,1,-280675250366948,445745078082819,3151195528624935,4503599627370496,-843542120268431
14586,29179,12,0,2,2,2,1,2,1,2,3,2,0,2,-873477828191671,328105295667675,4503599627370496,646913261834512,2246427900069625
14587,29180,12,0,2,2,2,1,2,1,2,3,2,1,2,-679961166362525,-2645313573247154,4503599627370496,2974510536454850,2202860879162736
14588,29182,11,0,2,3,2,1,2,0,2,3,2,0,1,-1590328385895184,1337013967321733,4503599627370496,4423325660373546,-720310521780446
14589,29184,12,0,2,3,2,1,2,1,2,3,2,0,2,-1192015894809836,554997513426895,4503599627370496,837413648929839,4466890439951015
14590,29185,12,0,2,3,2,1,2,1,2,3,2,1,2,-809345750046695,-1189101961144919,1437404116027769,2251799813685248,582813039974656
14591,29189,11,1,2,2,2,1,2,0,2,2,2,0,1,-2422637593532730,-3406611426964182,941452351817398,2467624754546841,-4503599627370496
14592,29191,12,1,2,2,2,1,2,0,2,3,2,0,2,-4503599627370496,-1213199424774661,404411323682610,2740181114136946,-1047630410644464
14593,29192,12,1,2,2,2,1,2,0,2,3,2,1,2,-839338929401235,-4503599627370496,1553695930069735,2510777905477766,-1804624329128126
14594,29195,12,1,2,2,2,1,2,1,2,2,2,0,2,-4503599627370496,-3008128562636796,-960094879306025,3712346875752552,-2745591776673648
14595,29198,14,2,3,2,2,1,2,2,3,2,2,1,2,0,-1,0,0,0
14596,29200,15,3,3,2,2,1,2,2,3,2,2,2,3,0,-1,0,0,0
14597,29201,15,3,3,2,2,1,2,2,3,2,2,3,3,-3254240240457428,-4503599627370496,-826989324888254,1991879523893338,-753548956007029
14598,29203,14,2,3,2,2,1,2,3,3,2,2,1,2,-3069055133163806,-3288128271649674,-1611321145070958,1648831821866301,-4503599627370496
14599,29205,15,3,3,2,2,1,2,3,3,2,2,2,3,-2695891385532574,-1992091926765961,-1933985309762860,4503599627370496,-1449988272863114
14600,29209,18,3,3,4,3,2,3,3,3,4,3,3,3,-3871718491958338,-53223904476192,1820024759723867,4503599627370496,-2734118227341860
14601,29211,19,6,4,4,3,3,3,3,3,4,3,3,3,-1558517622124914,-3500088013573787,-4503599627370496,2171847619058385,-1673655448849772
14602,29213,20,7,4,4,3,3,3,6,4,4,3,3,3,-3906075809473322,-4503599627370496,-251657725939281,1271245482973113,-3691948023920168
14603,29215,21,7,4,4,3,3,3,7,4,4,3,6,4,-790594741250551,-1375380897072021,-2251799813685248,2064662604480024,136331503977136
14604,29217,22,7,4,4,3,6,4,7,4,4,3,7,4,-2304953533433544,-875606469339530,-1466533616976824,4503599627370496,-4072794186350813
14605,29218,22,7,4,4,3,7,4,7,4,4,3,7,4,-868471103261871,-2262724415195692,-4503599627370496,2527072561964660,-2064617689701100
14606,29219,17,3,3,5,3,1,2,3,3,4,3,3,3,-4503599627370496,1798270685175984,-4217386415973846,1333533356251372,-2689087675487609
14607,29220,16,3,3,2,2,1,2,3,3,5,3,3,3,-535799295077060,-2243609522994557,-3335452400247859,4503599627370496,-1374641126544396
14608,29221,11,1,2,2,2,1,2,1,2,3,2,0,1,-3148714084311348,-496568951287208,-504139906763465,4503599627370496,173949873197995
14609,29224,11,1,2,3,2,1,2,0,2,2,2,0,1,-3063233486585018,-4499244997442632,-4503599627370496,1967999479410985,-512672570995810
14610,29226,12,1,2,3,2,1,2,1,2,2,2,0,2,-4503599627370496,-2815213197371228,-2331067882948812,1809002161341628,-379089349494869
